동별(1),동별(2),동별(3),소계,전,답,과수원,목장용지,임야,광천지,염전,대지,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
서울시,소계,소계,605204030,9048327,7660375.5,248118.4,388,136749712.1,-,-,223108814.4,2842072.1,24926848.1,1274754.3,551512.3,81249.9,80615923.1,7101235.6,3827014.2,52057989.5,3235365.2,1515865.1,-,1582510.8,24584690.6,1478365.7,43339,2401141.1,1688804.2,2321754.2,16257859.6
서울시,종로구,소계,23913222.8,799040.5,-,-,-,9359264.1,-,-,8197081.1,-,904734.8,22566.6,5974.6,-,2385258.2,932.9,10946.9,275951.2,164383.4,-,-,85.2,320402.3,-,-,106967.4,1244517.4,11001,104115.2
서울시,종로구,청운동,797032.5,-,-,-,-,441206.1,-,-,176829.7,-,99338.1,-,-,-,50790.1,-,-,2529.3,3705.4,-,-,-,22633.8,-,-,-,-,-,-
서울시,종로구,신교동,99144,-,-,-,-,6344.3,-,-,37969.5,-,37241.8,1971.4,-,-,10024.7,-,-,831.1,441.3,-,-,-,3888.6,-,-,342.8,88.5,-,-
서울시,종로구,궁정동,73042.7,-,-,-,-,-,-,-,36054,-,-,-,-,-,14836.6,-,-,-,333.8,-,-,-,-,-,-,-,21818.3,-,-
서울시,종로구,효자동,59135.9,-,-,-,-,-,-,-,44176.8,-,-,787.4,-,-,12877.4,-,-,429.8,864.5,-,-,-,-,-,-,-,-,-,-
서울시,종로구,창성동,59706.1,-,-,-,-,-,-,-,43532.5,-,-,-,-,-,14495.8,-,-,-,1033.2,-,-,-,-,-,-,644.6,-,-,-
서울시,종로구,통의동,62960.3,-,-,-,-,-,-,-,44624.8,-,-,-,-,-,17045.9,-,-,1107.5,182.1,-,-,-,-,-,-,-,-,-,-
서울시,종로구,적선동,43131.9,-,-,-,-,-,-,-,22424.1,-,-,2969.4,-,-,16072.2,148.8,-,638,879.4,-,-,-,-,-,-,-,-,-,-
서울시,종로구,통인동,50330.9,-,-,-,-,-,-,-,38948,-,-,-,-,-,9990.8,-,-,727.3,664.8,-,-,-,-,-,-,-,-,-,-
서울시,종로구,누상동,261803.6,-,-,-,-,187452.2,-,-,45223.5,-,16232.6,1216.5,-,-,10491.6,-,-,-,1187.2,-,-,-,-,-,-,-,-,-,-
서울시,종로구,누하동,56702.3,-,-,-,-,-,-,-,30475,-,14185.7,-,-,-,11370.6,-,-,49.6,621.4,-,-,-,-,-,-,-,-,-,-
서울시,종로구,옥인동,414842.7,-,-,-,-,225416.2,-,-,109282.9,-,-,430,-,-,30668.3,-,-,826.5,1130.6,-,-,-,47088.2,-,-,-,-,-,-
서울시,종로구,체부동,45188.5,-,-,-,-,-,-,-,37523.3,-,-,-,-,-,4144.9,-,-,644.6,2677.4,-,-,-,-,-,-,198.3,-,-,-
서울시,종로구,필운동,86207.7,-,-,-,-,9809,-,-,38068.6,-,20065.4,337.2,-,-,15189.2,-,-,-,187.1,-,-,-,-,-,-,2551.2,-,-,-
서울시,종로구,내자동,52259.8,-,-,-,-,-,-,-,35314.4,-,-,-,-,-,15523,-,-,-,1422.4,-,-,-,-,-,-,-,-,-,-
서울시,종로구,사직동,284141.8,-,-,-,-,79726.2,-,-,86570.5,-,4032.6,521.3,617.5,-,44551.4,-,-,-,1543.8,-,-,-,22991.7,-,-,-,43586.8,-,-
서울시,종로구,도렴동,29147.7,-,-,-,-,-,-,-,19348.9,-,-,-,-,-,6380.6,-,-,-,1246.9,-,-,-,441.8,-,-,1729.5,-,-,-
서울시,종로구,당주동,43172.3,-,-,-,-,-,-,-,27634.7,-,-,42.5,-,-,12222.2,-,-,-,619.5,-,-,-,2413,-,-,240.4,-,-,-
서울시,종로구,내수동,70392.5,-,-,-,-,-,-,-,50374.6,-,-,-,-,-,13478.3,-,-,-,1153,-,-,-,5386.6,-,-,-,-,-,-
서울시,종로구,세종로,888697.3,-,-,-,-,-,-,-,429522.1,-,-,-,-,-,129839.4,-,-,6879.4,299,-,-,-,6446.1,-,-,-,315711.3,-,-
서울시,종로구,신문로1가,65615.3,-,-,-,-,-,-,-,32854.2,-,-,555.7,-,-,26525.1,-,-,-,536.9,-,-,-,1097,-,-,3996.6,-,-,49.8
서울시,종로구,신문로2가,256641.8,-,-,-,-,-,-,-,220426.6,-,-,-,-,-,33343.1,-,-,-,69.3,-,-,-,2478.8,-,-,-,324,-,-
서울시,종로구,청진동,61547.9,-,-,-,-,-,-,-,42156,-,-,-,-,-,16081.2,-,-,625.8,376.9,-,-,-,2308,-,-,-,-,-,-
서울시,종로구,서린동,47251.3,-,-,-,-,-,-,-,27398,-,-,-,-,-,15234.3,-,-,3342.1,-,-,-,-,1276.9,-,-,-,-,-,-
서울시,종로구,수송동,98470.8,-,-,-,-,-,-,-,73028.5,-,-,-,-,-,15054.8,-,-,835.3,279,-,-,-,3703.3,-,-,5569.9,-,-,-
서울시,종로구,중학동,30639.1,-,-,-,-,-,-,-,15102.5,-,-,-,-,-,13903.5,-,-,1533.9,99.2,-,-,-,-,-,-,-,-,-,-
서울시,종로구,종로1가,28463.2,-,-,-,-,-,-,-,6103.2,-,-,-,-,-,21993.1,-,-,366.9,-,-,-,-,-,-,-,-,-,-,-
서울시,종로구,공평동,38723.9,-,-,-,-,-,-,-,28824.4,-,-,-,-,-,9899.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,종로구,관훈동,73374,-,-,-,-,-,-,-,56815.5,-,-,-,-,-,15271.5,-,-,-,1287,-,-,-,-,-,-,-,-,-,-
서울시,종로구,견지동,46356.7,-,-,-,-,-,-,-,28772.3,-,-,-,-,-,15098.7,-,-,-,607.5,-,-,-,-,-,-,1878.2,-,-,-
서울시,종로구,와룡동,707460.7,-,-,-,-,5596.2,-,-,34458.5,-,-,-,217.1,-,29375.1,-,-,1420.8,620.4,-,-,-,-,-,-,-,635772.6,-,-
서울시,종로구,권농동,34394.9,-,-,-,-,-,-,-,15202.7,-,-,-,-,-,10951.1,-,-,49.6,290,-,-,-,7901.5,-,-,-,-,-,-
서울시,종로구,운니동,69916,-,-,-,-,-,-,-,56822.8,-,-,-,-,-,13040.3,-,-,-,52.9,-,-,-,-,-,-,-,-,-,-
서울시,종로구,익선동,46498.2,-,-,-,-,-,-,-,38375.7,-,-,-,-,-,7491.2,-,-,-,631.3,-,-,-,-,-,-,-,-,-,-
서울시,종로구,경운동,57151.9,-,-,-,-,-,-,-,25648.3,-,9136,-,543.3,-,16987,-,-,-,818.5,-,-,-,-,-,-,4018.8,-,-,-
서울시,종로구,관철동,80572.8,-,-,-,-,-,-,-,46517.1,-,-,-,-,-,27744.4,-,-,4734.9,239.6,-,-,-,1336.8,-,-,-,-,-,-
서울시,종로구,인사동,69726.6,-,-,-,-,-,-,-,44027.2,-,-,-,-,-,16873.7,-,-,-,1062.1,-,-,-,1979.8,-,-,5783.8,-,-,-
서울시,종로구,낙원동,73125.3,-,-,-,-,-,-,-,51946.4,-,-,-,-,-,18956.6,-,-,-,1556.8,-,-,-,-,-,-,665.5,-,-,-
서울시,종로구,종로2가,59331,-,-,-,-,-,-,-,16969.2,-,-,-,-,-,29351.9,-,-,-,505.6,-,-,-,1412,-,-,-,11092.3,-,-
서울시,종로구,팔판동,41466.5,-,-,-,-,-,-,-,27064,-,-,-,-,-,11473.3,-,-,1927.3,54.9,-,-,-,-,-,-,947,-,-,-
서울시,종로구,삼청동,1186746.9,-,-,-,-,953128.1,-,-,187600.5,-,3965.5,331.6,-,-,30297.3,-,-,8243.4,2305.2,-,-,-,-,-,-,819.8,-,-,55.5
서울시,종로구,안국동,68134.1,-,-,-,-,-,-,-,47016.4,-,9320.4,-,-,-,9420.9,15.6,-,-,260.4,-,-,-,-,-,-,2100.4,-,-,-
서울시,종로구,소격동,61326.9,-,-,-,-,-,-,-,50730.9,-,-,-,-,-,7991.1,-,-,2585.1,19.8,-,-,-,-,-,-,-,-,-,-
서울시,종로구,화동,58288.9,-,-,-,-,-,-,-,51563.5,-,-,-,-,-,6035.4,-,-,541.3,148.7,-,-,-,-,-,-,-,-,-,-
서울시,종로구,사간동,28910,-,-,-,-,-,-,-,23783,-,-,-,-,-,3199.6,-,-,1190.1,-,-,-,-,-,-,-,737.3,-,-,-
서울시,종로구,송현동,45484.9,-,-,-,-,-,-,-,37082,-,-,-,-,-,8045.9,-,-,-,357,-,-,-,-,-,-,-,-,-,-
서울시,종로구,가회동,158099.4,-,-,-,-,3378.5,-,-,118133.6,-,8224.3,336.1,-,-,27888.1,-,-,-,138.8,-,-,-,-,-,-,-,-,-,-
서울시,종로구,재동,53276,-,-,-,-,-,-,-,37935,-,2505.6,-,-,-,12548.8,-,-,-,286.6,-,-,-,-,-,-,-,-,-,-
서울시,종로구,계동,173819.1,-,-,-,-,18814,-,-,82714.1,-,55371.1,-,-,-,16045.2,-,-,-,874.7,-,-,-,-,-,-,-,-,-,-
서울시,종로구,원서동,156195.9,-,-,-,-,45044,-,-,64539.5,-,7626.2,51.3,-,-,15848.5,-,-,-,1965.2,-,-,-,2304.7,-,-,-,18816.5,-,-
서울시,종로구,훈정동,206168.9,-,-,-,-,-,-,-,134.9,-,-,-,-,-,2880.5,-,-,-,105.8,-,-,-,19051,-,-,-,183996.7,-,-
서울시,종로구,묘동,30711.5,-,-,-,-,-,-,-,17315.1,-,-,-,-,-,12632.4,73.1,-,-,690.9,-,-,-,-,-,-,-,-,-,-
서울시,종로구,봉익동,39241.1,-,-,-,-,-,-,-,25391.2,-,-,-,-,-,8319,-,-,-,695.2,-,-,-,4835.7,-,-,-,-,-,-
서울시,종로구,돈의동,32535.8,-,-,-,-,-,-,-,24848,-,-,274.5,-,-,6520.7,-,-,-,892.6,-,-,-,-,-,-,-,-,-,-
서울시,종로구,장사동,57515.3,-,-,-,-,-,-,-,36339.1,-,-,-,-,-,13754.3,-,-,5121.6,233.5,-,-,-,2066.8,-,-,-,-,-,-
서울시,종로구,관수동,60459.6,-,-,-,-,-,-,-,42640.7,-,-,-,-,-,13114.7,-,-,4205,499.2,-,-,-,-,-,-,-,-,-,-
서울시,종로구,종로3가,44654.3,-,-,-,-,-,-,-,14098.6,-,-,-,-,-,17975.6,-,-,-,9312.5,-,-,-,3267.6,-,-,-,-,-,-
서울시,종로구,인의동,82690.1,-,-,-,-,-,-,-,56022.9,-,-,-,-,-,19034.8,-,-,-,1173.9,-,-,-,6458.5,-,-,-,-,-,-
서울시,종로구,예지동,68625.7,-,-,-,-,-,-,-,42457.2,-,-,-,-,-,20134.5,-,-,5530.3,342.5,-,-,-,161.2,-,-,-,-,-,-
서울시,종로구,원남동,74095.3,-,-,-,-,-,-,-,46079.8,-,942.1,-,-,-,25905.3,-,-,-,237.8,-,-,-,-,-,-,930.3,-,-,-
서울시,종로구,연지동,111716,-,-,-,-,-,-,-,89212.9,-,-,86,-,-,18768.2,-,-,-,347.1,-,-,-,3301.8,-,-,-,-,-,-
서울시,종로구,종로4가,43120.8,-,-,-,-,-,-,-,16018.2,-,-,-,-,-,24070.8,-,-,-,640.9,-,-,-,2390.9,-,-,-,-,-,-
서울시,종로구,효제동,100304.3,-,-,-,-,-,-,-,59301.9,-,16712,-,-,-,21973.8,-,-,2280.5,36.1,-,-,-,-,-,-,-,-,-,-
서울시,종로구,종로5가,111536,-,-,-,-,-,-,-,58039.3,-,-,55.5,-,-,42036.8,-,-,9727.4,1677,-,-,-,-,-,-,-,-,-,-
서울시,종로구,종로6가,151927.6,-,-,-,-,-,-,-,74489,-,-,327.3,-,-,46301.1,443.8,1411.6,6993.7,2012.2,-,-,-,12961.9,-,-,3644.2,3342.8,-,-
서울시,종로구,이화동,122431.7,-,-,-,-,-,-,-,71616.4,-,12810.2,2046.8,-,-,24253,-,-,1937.2,1060,-,-,-,8708.1,-,-,-,-,-,-
서울시,종로구,연건동,295241.4,-,-,-,-,-,-,-,152624.6,-,94993.9,307.4,-,-,43125.8,-,-,4083.9,105.8,-,-,-,-,-,-,-,-,-,-
서울시,종로구,충신동,128023.3,-,-,-,-,211.3,-,-,89337.8,-,-,-,-,-,34294.1,-,-,1121.3,1346.7,-,-,-,1467.5,-,-,244.6,-,-,-
서울시,종로구,동숭동,365307.9,-,-,-,-,58649.9,-,-,178726,-,56092.3,1194.8,-,-,52404.9,-,-,1890.9,6179.8,-,-,-,7573.2,-,-,2596.1,-,-,-
서울시,종로구,혜화동,324350.3,-,-,-,-,13140.8,-,-,144721.9,-,97743,80,627.7,-,57945.7,-,-,-,3248.4,-,-,24.3,-,-,-,6818.5,-,-,-
서울시,종로구,명륜1가,193340.1,-,-,-,-,10248.4,-,-,117439,-,24763.1,2012.1,-,-,28565.4,-,-,-,2153.2,-,-,60.9,5615.3,-,-,2482.7,-,-,-
서울시,종로구,명륜2가,108495.9,-,-,-,-,-,-,-,81974.7,-,-,113.1,-,-,23693.5,-,-,-,2122.1,-,-,-,-,-,-,592.5,-,-,-
서울시,종로구,명륜4가,74744.9,-,-,-,-,-,-,-,50711.8,-,4007.9,125.6,-,-,16046.1,-,-,1305.8,925.3,-,-,-,-,-,-,1622.4,-,-,-
서울시,종로구,명륜3가,414470.5,-,-,-,-,100934.6,-,-,170808.9,-,111283.3,651.7,-,-,26403.3,-,-,-,3679.9,-,-,-,-,-,-,515.8,193,-,-
서울시,종로구,창신동,779623.3,-,-,-,-,26052,-,-,537459.6,-,25696.8,2775.6,-,-,122261.8,251.6,7075.8,21844.6,9049,-,-,-,16454.6,-,-,8587.3,353.7,-,1760.9
서울시,종로구,숭인동,595558.1,112.5,-,-,-,10964.5,-,-,370201.4,-,13824.4,1933.1,-,-,129400.4,-,2459.5,11550.7,7346.4,-,-,-,33612,-,-,3868.5,9332.3,-,952.4
서울시,종로구,교남동,22303.9,-,-,-,-,-,-,-,12722.5,-,-,-,-,-,8790.1,-,-,224.3,-,-,-,-,448.4,-,-,-,-,-,118.6
서울시,종로구,평동,80527.3,-,-,-,-,-,-,-,60750.8,-,-,-,-,-,18373.4,-,-,324.8,25.1,-,-,-,1053.2,-,-,-,-,-,-
서울시,종로구,송월동,44554.5,-,-,-,-,-,-,-,25222.7,-,-,-,-,-,8208.5,-,-,14.4,-,-,-,-,8836.3,-,-,2224,48.6,-,-
서울시,종로구,홍파동,41740.9,-,-,-,-,-,-,-,34156.8,-,-,-,-,-,3643.6,-,-,-,-,-,-,-,3239.2,-,-,701.3,-,-,-
서울시,종로구,교북동,29996.3,-,-,-,-,-,-,-,14397.2,-,-,-,-,-,15455.7,-,-,-,143.4,-,-,-,-,-,-,-,-,-,-
서울시,종로구,행촌동,129410.6,-,-,-,-,360.1,-,-,69051,-,13916,575.3,-,-,37079.9,-,-,-,526.2,-,-,-,6937,-,-,965.1,-,-,-
서울시,종로구,구기동,3710703.7,297767,-,-,-,2842481,-,-,382257.6,-,13522,-,-,-,65316.1,-,-,39504,19495,-,-,-,1224,-,-,19108,-,1038,28991
서울시,종로구,평창동,5154778.4,123349,-,-,-,3408033.2,-,-,1198118.1,-,25146,-,1867,-,231031.3,-,-,80014.2,23419,-,-,-,29573.6,-,-,13684,-,9963,10580
서울시,종로구,부암동,1547704,304382,-,-,-,629891,-,-,436864,-,-,237,1561,-,96137,-,-,-,23123,-,-,-,283,-,-,1782,-,-,53444
서울시,종로구,홍지동,356755,39289,-,-,-,38122,-,-,130399,-,93499,-,541,-,30531,-,-,10243,4676,-,-,-,-,-,-,3391,-,-,6064
서울시,종로구,신영동,361252.1,34141,-,-,-,78602,-,-,171299.7,-,7574,-,-,-,40444.4,-,-,25974,93,-,-,-,-,-,-,985,40,-,2099
서울시,종로구,무악동,362555.9,-,-,-,-,165658.5,-,-,150321.3,-,4963.5,220.4,-,-,36467.5,-,-,-,1131.8,-,-,-,3792.9,-,-,-,-,-,-
서울시,중구,소계,9959947.4,-,-,-,-,1273303,-,-,5194309.2,5833.1,406573.6,39407,7647.4,-,2133233.1,122766.1,-,29443.2,14584.6,-,-,28260.6,463037.4,17811.1,-,114361.9,103210.1,-,6166
서울시,중구,무교동,32184.5,-,-,-,-,-,-,-,19140,-,-,-,-,-,12474.3,-,-,-,-,-,-,-,570.2,-,-,-,-,-,-
서울시,중구,다동,58770.1,-,-,-,-,-,-,-,36022.4,-,-,-,-,-,19614.5,-,-,-,-,-,-,-,3070.4,-,-,-,-,-,62.8
서울시,중구,태평로1가,74327.5,-,-,-,-,-,-,-,44891.8,-,-,-,-,-,28596.2,-,-,-,-,-,-,-,-,-,-,-,-,-,839.5
서울시,중구,을지로1가,62451.4,-,-,-,-,-,-,-,37562.7,-,-,-,-,-,24545.3,-,-,-,-,-,-,-,-,-,-,-,343.4,-,-
서울시,중구,을지로2가,112470.5,-,-,-,-,-,-,-,71881,-,-,-,-,-,39681.3,-,-,-,-,-,-,-,908.2,-,-,-,-,-,-
서울시,중구,남대문로1가,19106.2,-,-,-,-,-,-,-,4405.6,-,-,-,-,-,14700.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,삼각동,27259.9,-,-,-,-,-,-,-,11661.8,-,-,833.1,-,-,12544,-,-,-,-,-,-,-,2221,-,-,-,-,-,-
서울시,중구,수하동,18360.8,-,-,-,-,-,-,-,14705.8,-,-,-,-,-,3340.2,-,-,-,-,-,-,-,314.8,-,-,-,-,-,-
서울시,중구,장교동,33982.7,-,-,-,-,-,-,-,18567.7,-,-,-,-,-,15244,-,-,-,-,-,-,-,171,-,-,-,-,-,-
서울시,중구,수표동,35130.3,-,-,-,-,-,-,-,23062.1,-,-,-,-,-,11620.1,-,-,-,-,-,-,-,448.1,-,-,-,-,-,-
서울시,중구,소공동,82318.9,-,-,-,-,-,-,-,58440.5,-,-,1099,-,-,18772.6,-,-,-,-,-,-,-,-,-,-,-,4006.8,-,-
서울시,중구,남창동,138532.1,-,-,-,-,-,-,-,75487.2,-,-,370.3,-,-,45638.3,13.2,-,-,-,-,-,-,11387.5,-,-,5635.6,-,-,-
서울시,중구,북창동,44298.4,-,-,-,-,-,-,-,35867.9,-,-,-,-,-,8430.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,태평로2가,82257.1,-,-,-,-,-,-,-,39445.6,-,-,-,-,-,42811.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,남대문로2가,26561.4,-,-,-,-,-,-,-,5987.5,-,-,-,-,-,20562.1,-,-,-,11.8,-,-,-,-,-,-,-,-,-,-
서울시,중구,남대문로3가,33664.1,-,-,-,-,-,-,-,20197.2,-,-,-,-,-,13466.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,남대문로4가,54834.8,-,-,-,-,-,-,-,29686.1,-,-,-,-,-,22715.6,-,-,-,-,-,-,-,-,-,-,-,2433.1,-,-
서울시,중구,남대문로5가,229109.7,-,-,-,-,-,-,-,120896.8,-,-,-,953.1,-,74285.6,-,-,-,-,-,-,-,32974.2,-,-,-,-,-,-
서울시,중구,봉래동1가,41450.1,-,-,-,-,-,-,-,20180.2,-,-,-,-,-,20331.1,938.8,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,봉래동2가,129444.9,-,-,-,-,-,-,-,2492.5,-,-,-,-,-,21154,102833.8,-,-,-,-,-,-,-,-,-,-,2964.6,-,-
서울시,중구,회현동1가,300856,-,-,-,-,112087.5,-,-,124217.8,-,-,132.2,-,-,43451.8,371.1,-,-,-,-,-,-,20595.6,-,-,-,-,-,-
서울시,중구,회현동2가,70675.8,-,-,-,-,-,-,-,37913.8,-,-,753.2,-,-,31589.7,-,-,-,-,-,-,-,-,-,-,-,-,-,419.1
서울시,중구,회현동3가,12535.9,-,-,-,-,-,-,-,8954.8,-,-,-,-,-,3581.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,충무로1가,59416.1,-,-,-,-,-,-,-,37032,-,-,-,-,-,22384.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,충무로2가,69365.2,-,-,-,-,-,-,-,42991.2,-,-,-,-,-,26374,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,명동1가,36654.4,-,-,-,-,-,-,-,29554.9,-,-,-,-,-,7099.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,명동2가,118030.2,-,-,-,-,-,-,-,59975.2,-,-,-,-,-,15367,-,-,-,-,-,-,-,-,-,-,42688,-,-,-
서울시,중구,남산동1가,23091.8,-,-,-,-,-,-,-,18723.8,-,-,41.3,-,-,4326.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,남산동2가,72800.7,-,-,-,-,458.5,-,-,53246,-,8614,112.4,-,-,10369.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,남산동3가,29185.2,-,-,-,-,-,-,-,18050.2,-,37.2,-,-,-,9065,-,-,-,-,-,-,-,229.9,-,-,1669.1,-,-,133.8
서울시,중구,저동1가,35683.9,-,-,-,-,-,-,-,17983.4,-,-,-,-,-,16244.5,-,-,-,-,-,-,-,1456,-,-,-,-,-,-
서울시,중구,충무로4가,58551.4,-,-,-,-,-,-,-,38650.9,-,-,-,-,-,19686.7,213.8,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,충무로5가,54147,-,-,-,-,-,-,-,32093.8,-,-,-,-,-,18145.8,-,-,-,-,-,-,-,3907.4,-,-,-,-,-,-
서울시,중구,인현동2가,70400.7,-,-,-,-,-,-,-,37087.1,-,12722.4,-,-,-,19259.6,-,-,-,-,-,-,-,1331.6,-,-,-,-,-,-
서울시,중구,예관동,38752.4,-,-,-,-,-,-,-,22893.9,-,6.6,1198.7,-,-,13749.2,-,-,-,3.6,-,-,-,900.4,-,-,-,-,-,-
서울시,중구,묵정동,61877,-,-,-,-,-,-,-,46119.4,-,-,280.7,-,-,14325.4,-,-,-,21.3,-,-,-,-,-,-,982.8,-,-,147.4
서울시,중구,필동1가,36069.6,-,-,-,-,-,-,-,25263.6,-,-,-,-,-,10806,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,필동2가,185371.1,-,-,-,-,-,-,-,157237.6,-,-,1072,504.5,-,26068.1,-,-,-,24.2,-,-,-,-,-,-,414.5,-,-,50.2
서울시,중구,필동3가,94203.8,-,-,-,-,-,-,-,68948.4,-,4241.3,236.5,-,-,20777.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,남학동,10812.7,-,-,-,-,-,-,-,6387.8,-,-,295.6,-,-,4129.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,주자동,22918,-,-,-,-,-,-,-,4314.1,-,-,421,-,-,12674.4,-,-,-,-,-,-,-,5508.5,-,-,-,-,-,-
서울시,중구,예장동,679114.8,-,-,-,-,535495.8,-,-,109855.1,-,-,5004.7,-,-,23740.8,-,-,-,-,-,-,-,1970.4,-,-,-,1652.9,-,1395.1
서울시,중구,장충동1가,148854,-,-,-,-,-,-,-,113814.7,-,-,-,890.3,-,32482.5,-,-,-,-,-,-,-,-,-,-,1666.5,-,-,-
서울시,중구,장충동2가,1182652.5,-,-,-,-,595892.2,-,-,230550.2,-,119466,3379.5,-,-,66304.9,-,-,-,5543,-,-,-,146730.8,10100.7,-,3449.2,234.1,-,1001.9
서울시,중구,광희동1가,54267.7,-,-,-,-,-,-,-,36735.1,-,-,-,-,-,15640,-,-,-,-,-,-,-,1892.6,-,-,-,-,-,-
서울시,중구,광희동2가,56452.2,-,-,-,-,-,-,-,32807.8,-,-,-,-,-,21759.8,211.7,-,-,7.6,-,-,-,972.4,-,-,-,692.9,-,-
서울시,중구,쌍림동,79494.8,-,-,-,-,-,-,-,47079.6,-,-,-,-,-,31844.8,-,-,-,-,-,-,-,476.8,-,-,93.6,-,-,-
서울시,중구,을지로6가,185278.2,-,-,-,-,-,-,-,119533.6,-,-,-,-,-,58571.6,-,-,2603.9,894.6,-,-,-,3664.6,-,-,-,-,-,9.9
서울시,중구,을지로7가,91838.9,-,-,-,-,-,-,-,62291.4,-,-,-,-,-,19826.5,1561.4,-,-,-,-,-,-,-,6941.4,-,-,-,-,1218.2
서울시,중구,을지로4가,70438.9,-,-,-,-,-,-,-,37840.3,-,26.6,-,-,-,32559.4,-,-,-,12.6,-,-,-,-,-,-,-,-,-,-
서울시,중구,을지로5가,78275.1,-,-,-,-,-,-,-,41204.2,-,-,-,-,-,26043.1,-,-,-,20.8,-,-,-,11007,-,-,-,-,-,-
서울시,중구,주교동,73209.9,-,-,-,-,-,-,-,49979.5,-,-,-,-,-,23230.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,방산동,59102.5,-,-,-,-,-,-,-,39587.7,-,-,-,-,-,18557.1,-,-,399.7,-,-,-,-,471.7,-,-,-,86.3,-,-
서울시,중구,오장동,67304.6,-,-,-,-,-,-,-,44622.9,-,-,-,-,-,22620.5,-,-,-,61.2,-,-,-,-,-,-,-,-,-,-
서울시,중구,을지로3가,83455.4,-,-,-,-,-,-,-,55103.7,-,-,-,-,-,28252.9,98.8,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,입정동,39581.6,-,-,-,-,-,-,-,25543.8,-,-,-,-,-,13759.1,48.1,-,-,27.3,-,-,-,203.3,-,-,-,-,-,-
서울시,중구,산림동,45036.7,-,-,-,-,-,-,-,29894.5,1473.5,-,-,-,-,13668.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
서울시,중구,충무로3가,46992.6,-,-,-,-,-,-,-,32566.7,-,-,-,-,-,14425.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
